date,trend_tariff,trend_inflation,trend_war
2020-02-12,3.896052631578947,14.8,22.0
2020-02-13,3.896052631578947,14.8,22.0
2020-02-14,3.896052631578947,14.8,22.0
2020-02-15,3.896052631578947,16.0,23.0
2020-02-16,3.896052631578947,16.0,23.0
2020-02-17,3.896052631578947,16.0,23.0
2020-02-18,3.896052631578947,16.0,23.0
2020-02-19,3.896052631578947,16.0,23.0
2020-02-20,3.896052631578947,16.0,23.0
2020-02-21,3.896052631578947,16.0,23.0
2020-02-22,3.339473684210526,16.0,22.0
2020-02-23,3.339473684210526,16.0,22.0
2020-02-24,3.339473684210526,16.0,22.0
2020-02-25,3.339473684210526,16.0,22.0
2020-02-26,3.339473684210526,16.0,22.0
2020-02-27,3.339473684210526,16.0,22.0
2020-02-28,3.339473684210526,16.0,22.0
2020-02-29,3.710526315789473,15.8,23.0
2020-03-01,3.710526315789473,15.8,23.0
2020-03-02,3.710526315789473,15.8,23.0
2020-03-03,3.710526315789473,15.8,23.0
2020-03-04,3.710526315789473,15.8,23.0
2020-03-05,3.710526315789473,15.8,23.0
2020-03-06,3.710526315789473,15.8,23.0
2020-03-07,3.339473684210526,16.0,22.0
2020-03-08,3.339473684210526,16.0,22.0
2020-03-09,3.339473684210526,16.0,22.0
2020-03-10,3.339473684210526,16.0,22.0
2020-03-11,3.339473684210526,16.0,22.0
2020-03-12,3.339473684210526,16.0,22.0
2020-03-13,3.339473684210526,16.0,22.0
2020-03-14,2.9684210526315784,14.4,22.0
2020-03-15,2.9684210526315784,14.4,22.0
2020-03-16,2.9684210526315784,14.4,22.0
2020-03-17,2.9684210526315784,14.4,22.0
2020-03-18,2.9684210526315784,14.4,22.0
2020-03-19,2.9684210526315784,14.4,22.0
2020-03-20,2.9684210526315784,14.4,22.0
2020-03-21,2.226315789473684,12.2,20.0
2020-03-22,2.226315789473684,12.2,20.0
2020-03-23,2.226315789473684,12.2,20.0
2020-03-24,2.226315789473684,12.2,20.0
2020-03-25,2.226315789473684,12.2,20.0
2020-03-26,2.226315789473684,12.2,20.0
2020-03-27,2.226315789473684,12.2,20.0
2020-03-28,2.5973684210526313,15.6,24.0
2020-03-29,2.5973684210526313,15.6,24.0
2020-03-30,2.5973684210526313,15.6,24.0
2020-03-31,2.5973684210526313,15.6,24.0
2020-04-01,2.5973684210526313,15.6,24.0
2020-04-02,2.5973684210526313,15.6,24.0
2020-04-03,2.5973684210526313,15.6,24.0
2020-04-04,2.782894736842105,15.6,28.0
2020-04-05,2.782894736842105,15.6,28.0
2020-04-06,2.782894736842105,15.6,28.0
2020-04-07,2.782894736842105,15.6,28.0
2020-04-08,2.782894736842105,15.6,28.0
2020-04-09,2.782894736842105,15.6,28.0
2020-04-10,2.782894736842105,15.6,28.0
2020-04-11,2.782894736842105,16.4,27.0
2020-04-12,2.782894736842105,16.4,27.0
2020-04-13,2.782894736842105,16.4,27.0
2020-04-14,2.782894736842105,16.4,27.0
2020-04-15,2.782894736842105,16.4,27.0
2020-04-16,2.782894736842105,16.4,27.0
2020-04-17,2.782894736842105,16.4,27.0
2020-04-18,2.5973684210526313,17.2,26.0
2020-04-19,2.5973684210526313,17.2,26.0
2020-04-20,2.5973684210526313,17.2,26.0
2020-04-21,2.5973684210526313,17.2,26.0
2020-04-22,2.5973684210526313,17.2,26.0
2020-04-23,2.5973684210526313,17.2,26.0
2020-04-24,2.5973684210526313,17.2,26.0
2020-04-25,2.782894736842105,16.8,26.0
2020-04-26,2.782894736842105,16.8,26.0
2020-04-27,2.782894736842105,16.8,26.0
2020-04-28,2.782894736842105,16.8,26.0
2020-04-29,2.782894736842105,16.8,26.0
2020-04-30,2.782894736842105,16.8,26.0
2020-05-01,2.782894736842105,16.8,26.0
2020-05-02,2.782894736842105,16.2,28.0
2020-05-03,2.782894736842105,16.2,28.0
2020-05-04,2.782894736842105,16.2,28.0
2020-05-05,2.782894736842105,16.2,28.0
2020-05-06,2.782894736842105,16.2,28.0
2020-05-07,2.782894736842105,16.2,28.0
2020-05-08,2.782894736842105,16.2,28.0
2020-05-09,2.782894736842105,17.0,29.0
2020-05-10,2.782894736842105,17.0,29.0
2020-05-11,2.782894736842105,17.0,29.0
2020-05-12,2.782894736842105,17.0,29.0
2020-05-13,2.782894736842105,17.0,29.0
2020-05-14,2.782894736842105,17.0,29.0
2020-05-15,2.782894736842105,17.0,29.0
2020-05-16,2.5973684210526313,15.4,28.0
2020-05-17,2.5973684210526313,15.4,28.0
2020-05-18,2.5973684210526313,15.4,28.0
2020-05-19,2.5973684210526313,15.4,28.0
2020-05-20,2.5973684210526313,15.4,28.0
2020-05-21,2.5973684210526313,15.4,28.0
2020-05-22,2.5973684210526313,15.4,28.0
2020-05-23,1.8552631578947365,15.6,25.0
2020-05-24,1.8552631578947365,15.6,25.0
2020-05-25,1.8552631578947365,15.6,25.0
2020-05-26,1.8552631578947365,15.6,25.0
2020-05-27,1.8552631578947365,15.6,25.0
2020-05-28,1.8552631578947365,15.6,25.0
2020-05-29,1.8552631578947365,15.6,25.0
2020-05-30,1.4842105263157892,11.8,25.0
2020-05-31,1.4842105263157892,11.8,25.0
2020-06-01,1.4842105263157892,11.8,25.0
2020-06-02,1.4842105263157892,11.8,25.0
2020-06-03,1.4842105263157892,11.8,25.0
2020-06-04,1.4842105263157892,11.8,25.0
2020-06-05,1.4842105263157892,11.8,25.0
2020-06-06,1.4842105263157892,10.8,23.0
2020-06-07,1.4842105263157892,10.8,23.0
2020-06-08,1.4842105263157892,10.8,23.0
2020-06-09,1.4842105263157892,10.8,23.0
2020-06-10,1.4842105263157892,10.8,23.0
2020-06-11,1.4842105263157892,10.8,23.0
2020-06-12,1.4842105263157892,10.8,23.0
2020-06-13,1.4842105263157892,12.4,21.0
2020-06-14,1.4842105263157892,12.4,21.0
2020-06-15,1.4842105263157892,12.4,21.0
2020-06-16,1.4842105263157892,12.4,21.0
2020-06-17,1.4842105263157892,12.4,21.0
2020-06-18,1.4842105263157892,12.4,21.0
2020-06-19,1.4842105263157892,12.4,21.0
2020-06-20,1.4842105263157892,11.4,21.0
2020-06-21,1.4842105263157892,11.4,21.0
2020-06-22,1.4842105263157892,11.4,21.0
2020-06-23,1.4842105263157892,11.4,21.0
2020-06-24,1.4842105263157892,11.4,21.0
2020-06-25,1.4842105263157892,11.4,21.0
2020-06-26,1.4842105263157892,11.4,21.0
2020-06-27,1.669736842105263,12.8,19.0
2020-06-28,1.669736842105263,12.8,19.0
2020-06-29,1.669736842105263,12.8,19.0
2020-06-30,1.669736842105263,12.8,19.0
2020-07-01,1.669736842105263,12.8,19.0
2020-07-02,1.669736842105263,12.8,19.0
2020-07-03,1.669736842105263,12.8,19.0
2020-07-04,1.4723684210526315,12.2,19.184210526315788
2020-07-05,1.4723684210526315,12.2,19.184210526315788
2020-07-06,1.4723684210526315,12.2,19.184210526315788
2020-07-07,1.4723684210526315,12.2,19.184210526315788
2020-07-08,1.4723684210526315,12.2,19.184210526315788
2020-07-09,1.4723684210526315,12.2,19.184210526315788
2020-07-10,1.4723684210526315,12.2,19.184210526315788
2020-07-11,1.4921052631578944,12.8,18.38157894736842
2020-07-12,1.4921052631578944,12.8,18.38157894736842
2020-07-13,1.4921052631578944,12.8,18.38157894736842
2020-07-14,1.4921052631578944,12.8,18.38157894736842
2020-07-15,1.4921052631578944,12.8,18.38157894736842
2020-07-16,1.4921052631578944,12.8,18.38157894736842
2020-07-17,1.4921052631578944,12.8,18.38157894736842
2020-07-18,1.5315789473684207,13.0,16.973684210526315
2020-07-19,1.5315789473684207,13.0,16.973684210526315
2020-07-20,1.5315789473684207,13.0,16.973684210526315
2020-07-21,1.5315789473684207,13.0,16.973684210526315
2020-07-22,1.5315789473684207,13.0,16.973684210526315
2020-07-23,1.5315789473684207,13.0,16.973684210526315
2020-07-24,1.5315789473684207,13.0,16.973684210526315
2020-07-25,1.5118421052631577,13.1,17.276315789473685
2020-07-26,1.5118421052631577,13.1,17.276315789473685
2020-07-27,1.5118421052631577,13.1,17.276315789473685
2020-07-28,1.5118421052631577,13.1,17.276315789473685
2020-07-29,1.5118421052631577,13.1,17.276315789473685
2020-07-30,1.5118421052631577,13.1,17.276315789473685
2020-07-31,1.5118421052631577,13.1,17.276315789473685
2020-08-01,1.3598684210526315,13.0,16.973684210526315
2020-08-02,1.3598684210526315,13.0,16.973684210526315
2020-08-03,1.3598684210526315,13.0,16.973684210526315
2020-08-04,1.3598684210526315,13.0,16.973684210526315
2020-08-05,1.3598684210526315,13.0,16.973684210526315
2020-08-06,1.3598684210526315,13.0,16.973684210526315
2020-08-07,1.3598684210526315,13.0,16.973684210526315
2020-08-08,1.5315789473684207,13.2,16.171052631578945
2020-08-09,1.5315789473684207,13.2,16.171052631578945
2020-08-10,1.5315789473684207,13.2,16.171052631578945
2020-08-11,1.5315789473684207,13.2,16.171052631578945
2020-08-12,1.5315789473684207,13.2,16.171052631578945
2020-08-13,1.5315789473684207,13.2,16.171052631578945
2020-08-14,1.5315789473684207,13.2,16.171052631578945
2020-08-15,1.3598684210526315,11.9,16.473684210526315
2020-08-16,1.3598684210526315,11.9,16.473684210526315
2020-08-17,1.3598684210526315,11.9,16.473684210526315
2020-08-18,1.3598684210526315,11.9,16.473684210526315
2020-08-19,1.3598684210526315,11.9,16.473684210526315
2020-08-20,1.3598684210526315,11.9,16.473684210526315
2020-08-21,1.3598684210526315,11.9,16.473684210526315
2020-08-22,1.4526315789473683,12.0,18.078947368421055
2020-08-23,1.4526315789473683,12.0,18.078947368421055
2020-08-24,1.4526315789473683,12.0,18.078947368421055
2020-08-25,1.4526315789473683,12.0,18.078947368421055
2020-08-26,1.4526315789473683,12.0,18.078947368421055
2020-08-27,1.4526315789473683,12.0,18.078947368421055
2020-08-28,1.4526315789473683,12.0,18.078947368421055
2020-08-29,1.663815789473684,14.2,22.19736842105263
2020-08-30,1.663815789473684,14.2,22.19736842105263
2020-08-31,1.663815789473684,14.2,22.19736842105263
2020-09-01,1.663815789473684,14.2,22.19736842105263
2020-09-02,1.663815789473684,14.2,22.19736842105263
2020-09-03,1.663815789473684,14.2,22.19736842105263
2020-09-04,1.663815789473684,14.2,22.19736842105263
2020-09-05,1.7230263157894734,14.2,20.592105263157897
2020-09-06,1.7230263157894734,14.2,20.592105263157897
2020-09-07,1.7230263157894734,14.2,20.592105263157897
2020-09-08,1.7230263157894734,14.2,20.592105263157897
2020-09-09,1.7230263157894734,14.2,20.592105263157897
2020-09-10,1.7230263157894734,14.2,20.592105263157897
2020-09-11,1.7230263157894734,14.2,20.592105263157897
2020-09-12,1.8552631578947365,14.0,23.0
2020-09-13,1.8552631578947365,14.0,23.0
2020-09-14,1.8552631578947365,14.0,23.0
2020-09-15,1.8552631578947365,14.0,23.0
2020-09-16,1.8552631578947365,14.0,23.0
2020-09-17,1.8552631578947365,14.0,23.0
2020-09-18,1.8552631578947365,14.0,23.0
2020-09-19,2.449342105263158,16.0,26.315789473684212
2020-09-20,2.449342105263158,16.0,26.315789473684212
2020-09-21,2.449342105263158,16.0,26.315789473684212
2020-09-22,2.449342105263158,16.0,26.315789473684212
2020-09-23,2.449342105263158,16.0,26.315789473684212
2020-09-24,2.449342105263158,16.0,26.315789473684212
2020-09-25,2.449342105263158,16.0,26.315789473684212
2020-09-26,2.660526315789473,14.9,22.5
2020-09-27,2.660526315789473,14.9,22.5
2020-09-28,2.660526315789473,14.9,22.5
2020-09-29,2.660526315789473,14.9,22.5
2020-09-30,2.660526315789473,14.9,22.5
2020-10-01,2.660526315789473,14.9,22.5
2020-10-02,2.660526315789473,14.9,22.5
2020-10-03,2.449342105263158,15.0,23.30263157894737
2020-10-04,2.449342105263158,15.0,23.30263157894737
2020-10-05,2.449342105263158,15.0,23.30263157894737
2020-10-06,2.449342105263158,15.0,23.30263157894737
2020-10-07,2.449342105263158,15.0,23.30263157894737
2020-10-08,2.449342105263158,15.0,23.30263157894737
2020-10-09,2.449342105263158,15.0,23.30263157894737
2020-10-10,2.7730263157894735,15.2,24.105263157894736
2020-10-11,2.7730263157894735,15.2,24.105263157894736
2020-10-12,2.7730263157894735,15.2,24.105263157894736
2020-10-13,2.7730263157894735,15.2,24.105263157894736
2020-10-14,2.7730263157894735,15.2,24.105263157894736
2020-10-15,2.7730263157894735,15.2,24.105263157894736
2020-10-16,2.7730263157894735,15.2,24.105263157894736
2020-10-17,2.2973684210526315,14.2,25.21052631578947
2020-10-18,2.2973684210526315,14.2,25.21052631578947
2020-10-19,2.2973684210526315,14.2,25.21052631578947
2020-10-20,2.2973684210526315,14.2,25.21052631578947
2020-10-21,2.2973684210526315,14.2,25.21052631578947
2020-10-22,2.2973684210526315,14.2,25.21052631578947
2020-10-23,2.2973684210526315,14.2,25.21052631578947
2020-10-24,2.621052631578947,15.1,23.0
2020-10-25,2.621052631578947,15.1,23.0
2020-10-26,2.621052631578947,15.1,23.0
2020-10-27,2.621052631578947,15.1,23.0
2020-10-28,2.621052631578947,15.1,23.0
2020-10-29,2.621052631578947,15.1,23.0
2020-10-30,2.621052631578947,15.1,23.0
2020-10-31,2.621052631578947,14.1,21.394736842105264
2020-11-01,2.621052631578947,14.1,21.394736842105264
2020-11-02,2.621052631578947,14.1,21.394736842105264
2020-11-03,2.621052631578947,14.1,21.394736842105264
2020-11-04,2.621052631578947,14.1,21.394736842105264
2020-11-05,2.621052631578947,14.1,21.394736842105264
2020-11-06,2.621052631578947,14.1,21.394736842105264
2020-11-07,2.4098684210526313,12.2,21.092105263157897
2020-11-08,2.4098684210526313,12.2,21.092105263157897
2020-11-09,2.4098684210526313,12.2,21.092105263157897
2020-11-10,2.4098684210526313,12.2,21.092105263157897
2020-11-11,2.4098684210526313,12.2,21.092105263157897
2020-11-12,2.4098684210526313,12.2,21.092105263157897
2020-11-13,2.4098684210526313,12.2,21.092105263157897
2020-11-14,2.64078947368421,14.0,40.578947368421055
2020-11-15,2.64078947368421,14.0,40.578947368421055
2020-11-16,2.64078947368421,14.0,40.578947368421055
2020-11-17,2.64078947368421,14.0,40.578947368421055
2020-11-18,2.64078947368421,14.0,40.578947368421055
2020-11-19,2.64078947368421,14.0,40.578947368421055
2020-11-20,2.64078947368421,14.0,40.578947368421055
2020-11-21,2.7927631578947363,15.9,46.60526315789474
2020-11-22,2.7927631578947363,15.9,46.60526315789474
2020-11-23,2.7927631578947363,15.9,46.60526315789474
2020-11-24,2.7927631578947363,15.9,46.60526315789474
2020-11-25,2.7927631578947363,15.9,46.60526315789474
2020-11-26,2.7927631578947363,15.9,46.60526315789474
2020-11-27,2.7927631578947363,15.9,46.60526315789474
2020-11-28,1.5118421052631577,12.0,32.64473684210526
2020-11-29,1.5118421052631577,12.0,32.64473684210526
2020-11-30,1.5118421052631577,12.0,32.64473684210526
2020-12-01,1.5118421052631577,12.0,32.64473684210526
2020-12-02,1.5118421052631577,12.0,32.64473684210526
2020-12-03,1.5118421052631577,12.0,32.64473684210526
2020-12-04,1.5118421052631577,12.0,32.64473684210526
2020-12-05,2.8124999999999996,14.8,30.13157894736842
2020-12-06,2.8124999999999996,14.8,30.13157894736842
2020-12-07,2.8124999999999996,14.8,30.13157894736842
2020-12-08,2.8124999999999996,14.8,30.13157894736842
2020-12-09,2.8124999999999996,14.8,30.13157894736842
2020-12-10,2.8124999999999996,14.8,30.13157894736842
2020-12-11,2.8124999999999996,14.8,30.13157894736842
2020-12-12,2.7730263157894735,17.9,30.434210526315788
2020-12-13,2.7730263157894735,17.9,30.434210526315788
2020-12-14,2.7730263157894735,17.9,30.434210526315788
2020-12-15,2.7730263157894735,17.9,30.434210526315788
2020-12-16,2.7730263157894735,17.9,30.434210526315788
2020-12-17,2.7730263157894735,17.9,30.434210526315788
2020-12-18,2.7730263157894735,17.9,30.434210526315788
2020-12-19,2.4296052631578946,17.2,30.434210526315788
2020-12-20,2.4296052631578946,17.2,30.434210526315788
2020-12-21,2.4296052631578946,17.2,30.434210526315788
2020-12-22,2.4296052631578946,17.2,30.434210526315788
2020-12-23,2.4296052631578946,17.2,30.434210526315788
2020-12-24,2.4296052631578946,17.2,30.434210526315788
2020-12-25,2.4296052631578946,17.2,30.434210526315788
2020-12-26,0.9374999999999999,12.1,26.315789473684212
2020-12-27,0.9374999999999999,12.1,26.315789473684212
2020-12-28,0.9374999999999999,12.1,26.315789473684212
2020-12-29,0.9374999999999999,12.1,26.315789473684212
2020-12-30,0.9374999999999999,12.1,26.315789473684212
2020-12-31,0.9374999999999999,12.1,26.315789473684212
2021-01-01,0.9374999999999999,12.1,26.315789473684212
2021-01-02,0.8980263157894737,11.9,26.315789473684212
2021-01-03,0.8980263157894737,11.9,26.315789473684212
2021-01-04,0.8980263157894737,11.9,26.315789473684212
2021-01-05,0.8980263157894737,11.9,26.315789473684212
2021-01-06,0.8980263157894737,11.9,26.315789473684212
2021-01-07,0.8980263157894737,11.9,26.315789473684212
2021-01-08,0.8980263157894737,11.9,26.315789473684212
2021-01-09,2.131578947368421,14.0,27.236842105263158
2021-01-10,2.131578947368421,14.0,27.236842105263158
2021-01-11,2.131578947368421,14.0,27.236842105263158
2021-01-12,2.131578947368421,14.0,27.236842105263158
2021-01-13,2.131578947368421,14.0,27.236842105263158
2021-01-14,2.131578947368421,14.0,27.236842105263158
2021-01-15,2.131578947368421,14.0,27.236842105263158
2021-01-16,2.5263157894736836,17.0,27.236842105263158
2021-01-17,2.5263157894736836,17.0,27.236842105263158
2021-01-18,2.5263157894736836,17.0,27.236842105263158
2021-01-19,2.5263157894736836,17.0,27.236842105263158
2021-01-20,2.5263157894736836,17.0,27.236842105263158
2021-01-21,2.5263157894736836,17.0,27.236842105263158
2021-01-22,2.5263157894736836,17.0,27.236842105263158
2021-01-23,2.210526315789473,17.0,25.42105263157895
2021-01-24,2.210526315789473,17.0,25.42105263157895
2021-01-25,2.210526315789473,17.0,25.42105263157895
2021-01-26,2.210526315789473,17.0,25.42105263157895
2021-01-27,2.210526315789473,17.0,25.42105263157895
2021-01-28,2.210526315789473,17.0,25.42105263157895
2021-01-29,2.210526315789473,17.0,25.42105263157895
2021-01-30,2.4473684210526314,18.0,23.605263157894736
2021-01-31,2.4473684210526314,18.0,23.605263157894736
2021-02-01,2.4473684210526314,18.0,23.605263157894736
2021-02-02,2.4473684210526314,18.0,23.605263157894736
2021-02-03,2.4473684210526314,18.0,23.605263157894736
2021-02-04,2.4473684210526314,18.0,23.605263157894736
2021-02-05,2.4473684210526314,18.0,23.605263157894736
2021-02-06,2.5263157894736836,17.0,24.21052631578947
2021-02-07,2.5263157894736836,17.0,24.21052631578947
2021-02-08,2.5263157894736836,17.0,24.21052631578947
2021-02-09,2.5263157894736836,17.0,24.21052631578947
2021-02-10,2.5263157894736836,17.0,24.21052631578947
2021-02-11,2.5263157894736836,17.0,24.21052631578947
2021-02-12,2.5263157894736836,17.0,24.21052631578947
2021-02-13,2.3684210526315788,18.0,26.63157894736842
2021-02-14,2.3684210526315788,18.0,26.63157894736842
2021-02-15,2.3684210526315788,18.0,26.63157894736842
2021-02-16,2.3684210526315788,18.0,26.63157894736842
2021-02-17,2.3684210526315788,18.0,26.63157894736842
2021-02-18,2.3684210526315788,18.0,26.63157894736842
2021-02-19,2.3684210526315788,18.0,26.63157894736842
2021-02-20,2.0526315789473686,19.0,25.42105263157895
2021-02-21,2.0526315789473686,19.0,25.42105263157895
2021-02-22,2.0526315789473686,19.0,25.42105263157895
2021-02-23,2.0526315789473686,19.0,25.42105263157895
2021-02-24,2.0526315789473686,19.0,25.42105263157895
2021-02-25,2.0526315789473686,19.0,25.42105263157895
2021-02-26,2.0526315789473686,19.0,25.42105263157895
2021-02-27,2.6842105263157894,23.0,29.05263157894737
2021-02-28,2.6842105263157894,23.0,29.05263157894737
2021-03-01,2.6842105263157894,23.0,29.05263157894737
2021-03-02,2.6842105263157894,23.0,29.05263157894737
2021-03-03,2.6842105263157894,23.0,29.05263157894737
2021-03-04,2.6842105263157894,23.0,29.05263157894737
2021-03-05,2.6842105263157894,23.0,29.05263157894737
2021-03-06,2.8815789473684204,24.0,26.63157894736842
2021-03-07,2.8815789473684204,24.0,26.63157894736842
2021-03-08,2.8815789473684204,24.0,26.63157894736842
2021-03-09,2.8815789473684204,24.0,26.63157894736842
2021-03-10,2.8815789473684204,24.0,26.63157894736842
2021-03-11,2.8815789473684204,24.0,26.63157894736842
2021-03-12,2.8815789473684204,24.0,26.63157894736842
2021-03-13,2.644736842105263,22.0,24.21052631578947
2021-03-14,2.644736842105263,22.0,24.21052631578947
2021-03-15,2.644736842105263,22.0,24.21052631578947
2021-03-16,2.644736842105263,22.0,24.21052631578947
2021-03-17,2.644736842105263,22.0,24.21052631578947
2021-03-18,2.644736842105263,22.0,24.21052631578947
2021-03-19,2.644736842105263,22.0,24.21052631578947
2021-03-20,2.1710526315789473,20.0,23.0
2021-03-21,2.1710526315789473,20.0,23.0
2021-03-22,2.1710526315789473,20.0,23.0
2021-03-23,2.1710526315789473,20.0,23.0
2021-03-24,2.1710526315789473,20.0,23.0
2021-03-25,2.1710526315789473,20.0,23.0
2021-03-26,2.1710526315789473,20.0,23.0
2021-03-27,2.328947368421052,18.0,23.0
2021-03-28,2.328947368421052,18.0,23.0
2021-03-29,2.328947368421052,18.0,23.0
2021-03-30,2.328947368421052,18.0,23.0
2021-03-31,2.328947368421052,18.0,23.0
2021-04-01,2.328947368421052,18.0,23.0
2021-04-02,2.328947368421052,18.0,23.0
2021-04-03,1.8157894736842102,18.0,21.184210526315788
2021-04-04,1.8157894736842102,18.0,21.184210526315788
2021-04-05,1.8157894736842102,18.0,21.184210526315788
2021-04-06,1.8157894736842102,18.0,21.184210526315788
2021-04-07,1.8157894736842102,18.0,21.184210526315788
2021-04-08,1.8157894736842102,18.0,21.184210526315788
2021-04-09,1.8157894736842102,18.0,21.184210526315788
2021-04-10,1.9736842105263153,20.0,21.78947368421053
2021-04-11,1.9736842105263153,20.0,21.78947368421053
2021-04-12,1.9736842105263153,20.0,21.78947368421053
2021-04-13,1.9736842105263153,20.0,21.78947368421053
2021-04-14,1.9736842105263153,20.0,21.78947368421053
2021-04-15,1.9736842105263153,20.0,21.78947368421053
2021-04-16,1.9736842105263153,20.0,21.78947368421053
2021-04-17,2.1710526315789473,20.0,23.605263157894736
2021-04-18,2.1710526315789473,20.0,23.605263157894736
2021-04-19,2.1710526315789473,20.0,23.605263157894736
2021-04-20,2.1710526315789473,20.0,23.605263157894736
2021-04-21,2.1710526315789473,20.0,23.605263157894736
2021-04-22,2.1710526315789473,20.0,23.605263157894736
2021-04-23,2.1710526315789473,20.0,23.605263157894736
2021-04-24,2.0526315789473686,18.0,24.81578947368421
2021-04-25,2.0526315789473686,18.0,24.81578947368421
2021-04-26,2.0526315789473686,18.0,24.81578947368421
2021-04-27,2.0526315789473686,18.0,24.81578947368421
2021-04-28,2.0526315789473686,18.0,24.81578947368421
2021-04-29,2.0526315789473686,18.0,24.81578947368421
2021-04-30,2.0526315789473686,18.0,24.81578947368421
2021-05-01,2.131578947368421,21.0,23.605263157894736
2021-05-02,2.131578947368421,21.0,23.605263157894736
2021-05-03,2.131578947368421,21.0,23.605263157894736
2021-05-04,2.131578947368421,21.0,23.605263157894736
2021-05-05,2.131578947368421,21.0,23.605263157894736
2021-05-06,2.131578947368421,21.0,23.605263157894736
2021-05-07,2.131578947368421,21.0,23.605263157894736
2021-05-08,2.210526315789473,27.0,23.0
2021-05-09,2.210526315789473,27.0,23.0
2021-05-10,2.210526315789473,27.0,23.0
2021-05-11,2.210526315789473,27.0,23.0
2021-05-12,2.210526315789473,27.0,23.0
2021-05-13,2.210526315789473,27.0,23.0
2021-05-14,2.210526315789473,27.0,23.0
2021-05-15,2.0921052631578947,42.0,24.21052631578947
2021-05-16,2.0921052631578947,42.0,24.21052631578947
2021-05-17,2.0921052631578947,42.0,24.21052631578947
2021-05-18,2.0921052631578947,42.0,24.21052631578947
2021-05-19,2.0921052631578947,42.0,24.21052631578947
2021-05-20,2.0921052631578947,42.0,24.21052631578947
2021-05-21,2.0921052631578947,42.0,24.21052631578947
2021-05-22,1.776315789473684,24.0,23.0
2021-05-23,1.776315789473684,24.0,23.0
2021-05-24,1.776315789473684,24.0,23.0
2021-05-25,1.776315789473684,24.0,23.0
2021-05-26,1.776315789473684,24.0,23.0
2021-05-27,1.776315789473684,24.0,23.0
2021-05-28,1.776315789473684,24.0,23.0
2021-05-29,1.6184210526315788,23.0,21.184210526315788
2021-05-30,1.6184210526315788,23.0,21.184210526315788
2021-05-31,1.6184210526315788,23.0,21.184210526315788
2021-06-01,1.6184210526315788,23.0,21.184210526315788
2021-06-02,1.6184210526315788,23.0,21.184210526315788
2021-06-03,1.6184210526315788,23.0,21.184210526315788
2021-06-04,1.6184210526315788,23.0,21.184210526315788
2021-06-05,1.5,19.0,22.394736842105264
2021-06-06,1.5,19.0,22.394736842105264
2021-06-07,1.5,19.0,22.394736842105264
2021-06-08,1.5,19.0,22.394736842105264
2021-06-09,1.5,19.0,22.394736842105264
2021-06-10,1.5,19.0,22.394736842105264
2021-06-11,1.5,19.0,22.394736842105264
2021-06-12,1.4210526315789473,27.0,19.36842105263158
2021-06-13,1.4210526315789473,27.0,19.36842105263158
2021-06-14,1.4210526315789473,27.0,19.36842105263158
2021-06-15,1.4210526315789473,27.0,19.36842105263158
2021-06-16,1.4210526315789473,27.0,19.36842105263158
2021-06-17,1.4210526315789473,27.0,19.36842105263158
2021-06-18,1.4210526315789473,27.0,19.36842105263158
2021-06-19,1.3421052631578947,26.0,18.763157894736842
2021-06-20,1.3421052631578947,26.0,18.763157894736842
2021-06-21,1.3421052631578947,26.0,18.763157894736842
2021-06-22,1.3421052631578947,26.0,18.763157894736842
2021-06-23,1.3421052631578947,26.0,18.763157894736842
2021-06-24,1.3421052631578947,26.0,18.763157894736842
2021-06-25,1.3421052631578947,26.0,18.763157894736842
2021-06-26,1.1842105263157894,19.0,17.55263157894737
2021-06-27,1.1842105263157894,19.0,17.55263157894737
2021-06-28,1.1842105263157894,19.0,17.55263157894737
2021-06-29,1.1842105263157894,19.0,17.55263157894737
2021-06-30,1.1842105263157894,19.0,17.55263157894737
2021-07-01,1.1842105263157894,19.0,17.55263157894737
2021-07-02,1.1842105263157894,19.0,17.55263157894737
2021-07-03,1.2236842105263157,16.0,20.57894736842105
2021-07-04,1.2236842105263157,16.0,20.57894736842105
2021-07-05,1.2236842105263157,16.0,20.57894736842105
2021-07-06,1.2236842105263157,16.0,20.57894736842105
2021-07-07,1.2236842105263157,16.0,20.57894736842105
2021-07-08,1.2236842105263157,16.0,20.57894736842105
2021-07-09,1.2236842105263157,16.0,20.57894736842105
2021-07-10,1.144736842105263,16.0,26.026315789473685
2021-07-11,1.144736842105263,16.0,26.026315789473685
2021-07-12,1.144736842105263,16.0,26.026315789473685
2021-07-13,1.144736842105263,16.0,26.026315789473685
2021-07-14,1.144736842105263,16.0,26.026315789473685
2021-07-15,1.144736842105263,16.0,26.026315789473685
2021-07-16,1.144736842105263,16.0,26.026315789473685
2021-07-17,1.2631578947368418,26.0,19.973684210526315
2021-07-18,1.2631578947368418,26.0,19.973684210526315
2021-07-19,1.2631578947368418,26.0,19.973684210526315
2021-07-20,1.2631578947368418,26.0,19.973684210526315
2021-07-21,1.2631578947368418,26.0,19.973684210526315
2021-07-22,1.2631578947368418,26.0,19.973684210526315
2021-07-23,1.2631578947368418,26.0,19.973684210526315
2021-07-24,1.2236842105263157,19.0,18.763157894736842
2021-07-25,1.2236842105263157,19.0,18.763157894736842
2021-07-26,1.2236842105263157,19.0,18.763157894736842
2021-07-27,1.2236842105263157,19.0,18.763157894736842
2021-07-28,1.2236842105263157,19.0,18.763157894736842
2021-07-29,1.2236842105263157,19.0,18.763157894736842
